place_id,title,address,maps_url,review_url,street,categories,services,labels,phone,review_count,rating,latitude,longitude,website,claimed,opening_hours,menu_link,booking_link,table_order_link,latest_post,municipality
"ChIJhc3pBUoFGTkRU80e8_s3XA0","Tyre Masters Pakistan","MEGA TOWER, Office No 206, 5 th Floor,(63-B, II Main Boulevard Gulberg, Main Gulberg, Lahore, 54660, Pakistan","https://www.google.com/maps?cid=962705975605644627","https://search.google.com/local/reviews?placeid=ChIJhc3pBUoFGTkRU80e8_s3XA0&q=auto+repair+shop+lahore&authuser=0&hl=en","MEGA TOWER, Office No 206, 5 th Floor,(63-B, II Main Boulevard Gulberg","Tire shop","Delivery, In-store pickup","Service options: Delivery, In-store pickup; Amenities: Mechanic","03237778998",5,4,31.5278276,74.34937339999999,,"TRUE","Tuesday: 9 AM–6 PM, Wednesday: 9 AM–6 PM, Thursday: 9 AM–6 PM, Friday: 9 AM–6 PM, Saturday: 9 AM–6 PM, Sunday: Closed, Monday: 9 AM–6 PM",,,,,"Main Gulberg"
"ChIJ3RHUEgAFGTkRN17AdXWa5Iw","JUTT AUTO SAPHAIR PARTS","8QCR+52R Lahore, Jaranwala Rd, Malikabad More Block N Gulberg III, Khunda, Pakistan","https://www.google.com/maps?cid=10152409289277333047",,"8QCR+52R Lahore, Jaranwala Rd","Motorcycle repair shop",,"Amenities: Mechanic","03081834786",,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Malikabad More Block N Gulberg III"
"ChIJM9zauQwFGTkR3b-ytHDSAj4","Imran Auto spare parts","G9F6+P9J, Academy Road, Fateh Abad Fatehabad, Lahore, Pakistan","https://www.google.com/maps?cid=4468365161814736861","https://search.google.com/local/reviews?placeid=ChIJM9zauQwFGTkR3b-ytHDSAj4&q=auto+repair+shop+lahore&authuser=0&hl=en","G9F6+P9J, Academy Road","Motorcycle repair shop",,"Amenities: Mechanic",,1,5,31.524328699999998,74.36090209999999,,"FALSE","",,,,,"Fateh Abad Fatehabad"
"ChIJi-EX9RAFGTkRF8_zlTOWaiQ","AutoScan Lahore - Mobile Car Inspection","MM Alam Rd, Gulberg Block B 1 III, Lahore, Pakistan","https://www.google.com/maps?cid=2624074881200017175",,"MM Alam Rd","Car inspection station",,"Amenities: Mechanic","03066108843",,,31.515107699999998,74.3517514,,"TRUE","Tuesday: 6:30 PM–12 AM, Wednesday: 6:30 PM–12 AM, Thursday: 6:30 PM–12 AM, Friday: 6:30 PM–12 AM, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: 6:30 PM–12 AM",,,,,"Gulberg Block B 1 III"
"ChIJs8-EpiAFGTkR8wsKQquEoAM","Nazami auto Atlas Honda service mull","G9C5+5G4, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=261354649469717491",,"G9C5+5G4","Auto repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJ_UAqEZEFGTkRznIEFw7FcbI","Bismillah Cash Prize Bond","Plot 6, Main Market, Lahore, Pakistan","https://www.google.com/maps?cid=12858275075425858254","https://search.google.com/local/reviews?placeid=ChIJ_UAqEZEFGTkRznIEFw7FcbI&q=auto+repair+shop+lahore&authuser=0&hl=en","Plot 6","Auto spring shop","Onsite services","Service options: Onsite services; Amenities: Mechanic","04235872786",84,4.9,31.523665299999998,74.34663019999999,,"FALSE","Tuesday: 9 AM–9 PM, Wednesday: 9 AM–9 PM, Thursday: 9 AM–9 PM, Friday: 9 AM–9 PM, Saturday: 9 AM–9 PM, Sunday: 9 AM–9 PM, Monday: 9 AM–9 PM",,,,,"Main Market"
"ChIJOdOMyNQDGTkRImFeruW9OEc","Butt Auto Maintenance","48-J Multan Rd, Sarai Lahore, Pakistan","https://www.google.com/maps?cid=5132060569559261474","https://search.google.com/local/reviews?placeid=ChIJOdOMyNQDGTkRImFeruW9OEc&q=auto+repair+shop+lahore&authuser=0&hl=en","48-J Multan Rd","Auto repair shop",,"Amenities: Mechanic","03064191503",4,3.8,31.475820799999997,74.2419341,,"FALSE","Tuesday: 9 PM–12 AM, Wednesday: 9 PM–12 AM, Thursday: 9 PM–12 AM, Friday: 9 PM–12 AM, Saturday: 9 PM–12 AM, Sunday: 12 AM–9 PM, Monday: 9 PM–12 AM",,,,,"Sarai"
"ChIJSahInjoFGTkR5v9u94ox5fs","Syed brothers auto","G9F5+329, Block N Jinnah Park, Lahore, Pakistan","https://www.google.com/maps?cid=18150968346113146854",,"G9F5+329","Auto repair shop",,"Amenities: Mechanic","03144209610",,,31.522658999999997,74.35761529999999,,"FALSE","Tuesday: 8:30–9 AM, Wednesday: 8:30–9 AM, Thursday: 8:30–9 AM, Friday: 8:30–9 AM, Saturday: 8:30–9 AM, Sunday: 8:30–9 AM, Monday: 8:30–9 AM",,,,,"Block N Jinnah Park"
"ChIJNRDVhGgEGTkRfhYZzZerCQw","Changan City Sales","75-B، L Block Lahore – Kasur Rd, Block L Block E 2 Gulberg III, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=867413071714915966","https://search.google.com/local/reviews?placeid=ChIJNRDVhGgEGTkRfhYZzZerCQw&q=auto+repair+shop+lahore&authuser=0&hl=en","75-B، L Block Lahore – Kasur Rd","Car dealer, Auto machine shop, Auto tune up service, Car repair and maintenance service, Motor vehicle dealer","Delivery, Onsite services","Service options: Delivery, Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot; Offerings: Car wash, Oil change, Repair services; Planning: Appointment required; Payments: Credit cards, Debit cards; Parking: Free parking lot, Paid parking lot","03111115500",3210,4.1,31.5055655,74.3316674,"https://www.citysales.pk/","TRUE","Tuesday: 9 AM–7 PM, Wednesday: 9 AM–7 PM, Thursday: 9 AM–7 PM, Friday: 9 AM–5 PM, Saturday: 9 AM–7 PM, Sunday: Closed, Monday: 9 AM–7 PM",,,,,"Block L Block E 2 Gulberg III"
"ChIJZxjGbDIFGTkR2_DcoZZXM0U","Ustad Sarkari Land Rover Mechanic","G9C5+5G4, Ravi Choke, Purana pull Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=4986425516901593307",,"G9C5+5G4, Ravi Choke","Auto repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Purana pull Block N Gulberg III"
"ChIJm9gZMAAFGTkRU20p_FfB84k","Ada sowasil","G9C5+5G4, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=9940501386173705555",,"G9C5+5G4","Auto repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJHVutCQAFGTkRRcrhh3LTLyI","Al Buraq Auto","G9C5+5G4, Chandra road, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=2463420010054404677",,"G9C5+5G4, Chandra road","Auto repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJ0x-AdQAFGTkRZZ-F4wXBkZE","Ahmad Auto","G9C5+5G4, Ashfaq chowk, near smart school, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=10489377238158778213",,"G9C5+5G4, Ashfaq chowk, near smart school","Motorcycle repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJ9fvNMlEFGTkR_YaoVt5ve9s","Rent A Car Lahore","2 Gulberg Rd, Millat Colony, Lahore, 54800, Pakistan","https://www.google.com/maps?cid=15815357517168936701","https://search.google.com/local/reviews?placeid=ChIJ9fvNMlEFGTkR_YaoVt5ve9s&q=auto+repair+shop+lahore&authuser=0&hl=en","2 Gulberg Rd","Car leasing service, Airport shuttle service, Chauffeur service",,"","03218887578",5,5,31.528881799999997,74.3594145,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,"Millat Colony"
"ChIJdzsrPrcFGTkR2eI_tc1Ec64","Honda service centre","127 Hazrat Miran Shah Zanjani Rd, Block O Gulberg 2, Lahore, Pakistan","https://www.google.com/maps?cid=12570466635221033689","https://search.google.com/local/reviews?placeid=ChIJdzsrPrcFGTkR2eI_tc1Ec64&q=auto+repair+shop+lahore&authuser=0&hl=en","127 Hazrat Miran Shah Zanjani Rd","Motorcycle repair shop",,"Amenities: Mechanic",,4,3,31.523132099999998,74.3420457,,"FALSE","",,,,,"Block O Gulberg 2"
"ChIJiwBJIQAFGTkRCAJIggFM2ZE","Badarpura stop","pillar no 165, badarpura stop khadme rabuwat staion orange line train, 218/1, main multan road, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=10509514774810198536",,"pillar no 165, badarpura stop khadme rabuwat staion orange line train, 218/1, main multan road","Motorcycle repair shop",,"Amenities: Mechanic","03174491556",,,31.5209044,74.3590904,,"FALSE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: Closed, Saturday: 10 AM–10 PM, Sunday: 12–8 PM, Monday: 10 AM–10 PM",,,,,"Block N Gulberg III"
"ChIJT1pSXjgIdYwRPDJ7r_viRyc","TZ Auto Gradge",,"https://www.google.com/maps?cid=2830480461434401340",,,"Auto electrical service, Service establishment",,"","03214605086",,,31.408240799999998,74.27297039999999,,"TRUE","Tuesday: Open 24 hours, Wednesday: Open 24 hours, Thursday: Open 24 hours, Friday: Open 24 hours, Saturday: Open 24 hours, Sunday: Open 24 hours, Monday: Open 24 hours",,,,,
"ChIJkS2GCgAFGTkRJLaKtJcpFag","Shah Jamal Autos","12 N Gurumangat Rd, opp. cakes and bakes, Block N Gulberg III, Lahore, 54660, Pakistan","https://www.google.com/maps?cid=12111632504428607012",,"12 N Gurumangat Rd, opp. cakes and bakes","Motorcycle repair shop",,"Amenities: Mechanic","03138839488",,,31.522794299999997,74.35603189999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJWWUcXgAFGTkR9Ex-iVI-xQU","Tawakkal Traders - Tawakkal Center","Shop No. 2, Rewali Tyre Market, near Esa Butt Masjid, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=415807064816635124",,"Shop No. 2, Rewali Tyre Market, near Esa Butt Masjid","Tire shop",,"Amenities: Mechanic","03224485220",,,31.5203906,74.35881669999999,,"FALSE","Tuesday: 10 AM–10 PM, Wednesday: 10 AM–10 PM, Thursday: 10 AM–10 PM, Friday: 10 AM–10 PM, Saturday: 10 AM–10 PM, Sunday: Closed, Monday: 10 AM–10 PM",,,,,"Block N Gulberg III"
"ChIJlUjhDn4FGTkRu5UfykOO1TI","Azhar Radiator Service","Gate 1, near Pepsi Cola Factory, Jinnah Park Block N Gulberg 2, Lahore, Pakistan","https://www.google.com/maps?cid=3662990293740787131",,"Gate 1, near Pepsi Cola Factory","Auto repair shop",,"Amenities: Mechanic","03002193998",,,31.5222391,74.35768589999999,,"FALSE","",,,,,"Jinnah Park Block N Gulberg 2"
"ChIJ7-sWw7EbGTkRomd8rt7WTqg","Abid Autos (Nissan)","8 Montgomery Rd, Montgomery Park Qila Gujjar Singh, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=12127867098453796770","https://search.google.com/local/reviews?placeid=ChIJ7-sWw7EbGTkRomd8rt7WTqg&q=auto+repair+shop+lahore&authuser=0&hl=en","8 Montgomery Rd","Auto parts store",,"","03334379730",12,4.6,31.5684771,74.3280791,,"FALSE","",,,,,"Montgomery Park Qila Gujjar Singh"
"ChIJbSeF3jwFGTkRfDeiTGq6Xr0","MA refregritaion","Plot 451, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=13645548886694180732",,"Plot 451","Auto repair shop",,"Amenities: Mechanic","03444439731",,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJmbDt_RwFGTkRuoUKfI3dO34","YANGO HEADOFFICE LAHORE","G985+25Q, 98-LDA Gurumangat Rd, opposite Nisar Art Press, Block A1 Block A 1 Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=9096107472146040250","https://search.google.com/local/reviews?placeid=ChIJmbDt_RwFGTkRuoUKfI3dO34&q=auto+repair+shop+lahore&authuser=0&hl=en","G985+25Q, 98-LDA Gurumangat Rd, opposite Nisar Art Press","Car leasing service",,"","03271144534",211,5,31.515068,74.3579306,,"TRUE","Tuesday: 9 AM–5 PM, Wednesday: 9 AM–5 PM, Thursday: 9 AM–5 PM, Friday: 9 AM–5 PM, Saturday: 9 AM–5 PM, Sunday: Closed, Monday: 9 AM–5 PM",,,,,"Block A1 Block A 1 Gulberg III"
"ChIJ88OZ-WIDGTkRtrpVs2GuIx4","Masha Allah Auto Workshop","Sabzi Mandi Kamran Block Multan Chungi, Lahore, 54500, Pakistan","https://www.google.com/maps?cid=2171771179966511798","https://search.google.com/local/reviews?placeid=ChIJ88OZ-WIDGTkRtrpVs2GuIx4&q=auto+repair+shop+lahore&authuser=0&hl=en",,"Auto repair shop",,"Accessibility: Assistive hearing loop, Wheelchair accessible entrance, Wheelchair accessible parking lot, Wheelchair accessible seating, Wheelchair accessible restroom; Offerings: Oil change; Amenities: Mechanic; Payments: Cash-only","03074236994",1,5,31.4990398,74.2669865,,"TRUE","",,,,,"Sabzi Mandi Kamran Block Multan Chungi"
"ChIJMTm8SQAFGTkRqrmma1cCUV4","Tanvir Sons Autos and Spare Parts","12 N Gurumangat Rd, opp. cakes and bakes, Block N Gulberg III, Lahore, 54660, Pakistan","https://www.google.com/maps?cid=6796215887170288042",,"12 N Gurumangat Rd, opp. cakes and bakes","Motorcycle repair shop",,"Amenities: Mechanic","03074086306",,,31.522789699999997,74.3560287,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJYbqFQgAFGTkRGOCPsGW1F4c","Hamid Honda Specialist","Block A, 2, Block A-2 Block A 2 Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=9734448567943159832","https://search.google.com/local/reviews?placeid=ChIJYbqFQgAFGTkRGOCPsGW1F4c&q=auto+repair+shop+lahore&authuser=0&hl=en","Block A, 2","Motorcycle repair shop",,"Amenities: Mechanic",,1,5,31.5123367,74.3561809,,"FALSE","",,,,,"Block A-2 Block A 2 Gulberg III"
"ChIJE6TVOwAFGTkR3fcX3Aa95XM","Puncture shop","G9J3+GJ3, Block H Gulberg 2, Lahore, Pakistan","https://www.google.com/maps?cid=8351288921188464605","https://search.google.com/local/reviews?placeid=ChIJE6TVOwAFGTkR3fcX3Aa95XM&q=auto+repair+shop+lahore&authuser=0&hl=en","G9J3+GJ3","Motorcycle repair shop",,"Amenities: Mechanic",,1,4,31.531393899999998,74.3540001,,"FALSE","",,,,,"Block H Gulberg 2"
"ChIJEaqslugFGTkRF45Xl7D5Cv4","Umair Auto's","93 Gurumangat Rd, Gurumangat Block A 2 Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=18305718172249460247","https://search.google.com/local/reviews?placeid=ChIJEaqslugFGTkRF45Xl7D5Cv4&q=auto+repair+shop+lahore&authuser=0&hl=en","93 Gurumangat Rd","Motorcycle parts store",,"Payments: Cash-only","03244369065",11,5,31.510262299999997,74.3577002,,"TRUE","Tuesday: 9–10 AM, Wednesday: 9–10 AM, Thursday: 9–10 AM, Friday: 9–10 AM, Saturday: 9–10 AM, Sunday: 9–10 AM, Monday: 9–10 AM",,,,,"Gurumangat Block A 2 Gulberg III"
"ChIJ1VsQC4EFGTkRLf4WNOPYtb8","M.A Car Accessories","Block T Gulberg 2, Lahore, 54870, Pakistan","https://www.google.com/maps?cid=13814185902371962413",,,"Car accessories store",,"","03014321512",,,31.518619299999997,74.3578969,,"FALSE","Tuesday: 11 AM–10:30 PM, Wednesday: 11 AM–10:30 PM, Thursday: 11 AM–10:30 PM, Friday: 11 AM–10:30 PM, Saturday: 11 AM–10:30 PM, Sunday: Closed, Monday: 11 AM–10:30 PM",,,,,"Block T Gulberg 2"
"ChIJXXAzMKgFGTkRVYULnt7SJCQ","Car Club","G9C9+878, Shami Rd, Cantt, Lahore, Pakistan","https://www.google.com/maps?cid=2604438338103117141","https://search.google.com/local/reviews?placeid=ChIJXXAzMKgFGTkRVYULnt7SJCQ&q=auto+repair+shop+lahore&authuser=0&hl=en","G9C9+878, Shami Rd","Car dealer",,"","03008440302",3,4.3,31.520778999999997,74.36819009999999,,"FALSE","Tuesday: 10 AM–8 PM, Wednesday: 10 AM–8 PM, Thursday: 10 AM–8 PM, Friday: Closed, Saturday: 10 AM–8 PM, Sunday: 10 AM–8 PM, Monday: 10 AM–8 PM",,,,,"Cantt"
"ChIJvfwJQgAFGTkRJ-GpbIoXZMg","Allah tu Akal kalach plate and Leather house","shop 12, Tarak adda, Plot no 14 cgr afaz goods, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=14439692188552651047",,"shop 12, Tarak adda, Plot no 14 cgr afaz goods","Auto repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJn9STSQAFGTkRh9PWKlB6KEc","Revenue Housing society","G9C5+5G4, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=5127482660496003975",,"G9C5+5G4","Motorcycle repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJe_aXPgAFGTkRQqqIgeiq9NM","Azam auto","G9C5+5G4, Katpar road, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=15273020151902546498",,"G9C5+5G4, Katpar road","Auto parts store",,"",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJgX9X75gFGTkRyMZYlGCYgkU","AutoXspa","65 Katcha Ferozpur Rd, Jinnah Town, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=5008733276162541256","https://search.google.com/local/reviews?placeid=ChIJgX9X75gFGTkRyMZYlGCYgkU&q=auto+repair+shop+lahore&authuser=0&hl=en","65 Katcha Ferozpur Rd","Car wash, Car dealer",,"","03214604764",5,4.4,31.5427108,74.31579169999999,"https://www.facebook.com/autoxspa9/","TRUE","Tuesday: 9 AM–10 PM, Wednesday: 9–10 AM, Thursday: 9 AM–10 PM, Friday: 9 AM–10 PM, Saturday: 9 AM–10 PM, Sunday: Closed, Monday: 9 AM–10 PM",,,,,"Jinnah Town"
"ChIJWSFNEQAFGTkRgDtOl7tMknU","Marhaba auto","G9C5+5G4 truck stand Rahmat Town Sahiwal, Main GT road, bypass, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=8471918217618406272",,"G9C5+5G4 truck stand Rahmat Town Sahiwal, Main GT road, bypass","Auto parts store",,"",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJwX_-FgAFGTkRst3MLDXWPaw","Nabeel Honda care Center","Shop E, 123 street 16, Madina cly Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=12411311671976189362",,"Shop E, 123 street 16","Motorcycle repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Madina cly Block N Gulberg III"
"ChIJXe3l8QgFGTkRsFNiMR0fgFE","Furniture market","G9C5+5G4, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=5872728124334166960","https://search.google.com/local/reviews?placeid=ChIJXe3l8QgFGTkRsFNiMR0fgFE&q=auto+repair+shop+lahore&authuser=0&hl=en","G9C5+5G4","Auto repair shop",,"Amenities: Mechanic",,10,4.8,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJRQVs8DUFGTkRtjvJTVOhXlY","helper","G964+XXJ, Block A-2 Block A 2 Gulberg III, Lahore, 91132, Pakistan","https://www.google.com/maps?cid=6223589114231995318","https://search.google.com/local/reviews?placeid=ChIJRQVs8DUFGTkRtjvJTVOhXlY&q=auto+repair+shop+lahore&authuser=0&hl=en","G964+XXJ","Auto spring shop",,"Amenities: Mechanic","03234430833",2,4.5,31.5124678,74.3573783,,"FALSE","",,,,,"Block A-2 Block A 2 Gulberg III"
"ChIJ-5yav3gFGTkRXQ3I1NLZ8HE","Car wash","Nishat Chunian Group Head Office, College Rd, Block N Gulberg III, Lahore, 54660, Pakistan","https://www.google.com/maps?cid=8210301620232654173","https://search.google.com/local/reviews?placeid=ChIJ-5yav3gFGTkRXQ3I1NLZ8HE&q=auto+repair+shop+lahore&authuser=0&hl=en","Nishat Chunian Group Head Office, College Rd","Car wash",,"",,2,5,31.523232,74.356437,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJHZ0yLwAFGTkR1vTFg-0Ut-c","Arshad tyre shop","G9C5+5G4, Attock petrol pump , opposite superior college , lahoremore, khanewal, Block N Gulberg III, Lahore, Pakistan","https://www.google.com/maps?cid=16696837153849996502",,"G9C5+5G4, Attock petrol pump , opposite superior college , lahoremore, khanewal","Tire shop",,"Amenities: Mechanic","03012797656",,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
"ChIJTVs9z6gEGTkRsTBthfvZ3WY","Honda Fort","32 Queen's Road, Mozang Chungi, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=7412320236020248753","https://search.google.com/local/reviews?placeid=ChIJTVs9z6gEGTkRsTBthfvZ3WY&q=auto+repair+shop+lahore&authuser=0&hl=en","32 Queen's Road","Honda dealer, Auto market, Auto parts store, Mechanic, Oil change service","Delivery, Onsite services","Service options: Delivery, Onsite services; Accessibility: Wheelchair accessible entrance, Wheelchair accessible parking lot; Offerings: Car wash, Oil change, Repair services; Payments: Credit cards, Debit cards, NFC mobile payments, Credit cards","04236361076",2040,4.1,31.550352099999998,74.3171005,"http://www.hondafort.com/","TRUE","Tuesday: 9 AM–5:30 PM, Wednesday: 9 AM–5:30 PM, Thursday: 9 AM–5:30 PM, Friday: 9 AM–5:30 PM, Saturday: 9 AM–5:30 PM, Sunday: Closed, Monday: 9 AM–5:30 PM",,,,,"Mozang Chungi"
"ChIJjeY-WQAFGTkRvIlGRoBdYCY","Amin stickers and number plates","Gurumangat Rd, Block S Block N Gulberg 2, Lahore, 54000, Pakistan","https://www.google.com/maps?cid=2765312976721709500",,"Gurumangat Rd","Auto repair shop",,"Amenities: Mechanic","03224167977",,,31.5229324,74.3557555,,"TRUE","",,,,,"Block S Block N Gulberg 2"
"ChIJbaB4agAFGTkRLd67rYdYK4A","Ali honda workshop","G9C5+5G4, g t road, near lahore bus stop, Block N Gulberg III, dina, Pakistan","https://www.google.com/maps?cid=9235572800611933741",,"G9C5+5G4, g t road, near lahore bus stop","Motorcycle repair shop",,"Amenities: Mechanic",,,,31.5203906,74.35881669999999,,"FALSE","",,,,,"Block N Gulberg III"
